"","he_id","he"
"971",971,-0.177217360625509
"972",972,-0.185987715662923
"973",973,-0.122805422302336
"974",974,-0.112544078533538
"975",975,-0.158485661672894
"976",976,-0.160500638827216
"977",977,-0.15660472600488
"978",978,-0.138159280577675
"979",979,-0.129488357522059
"980",980,-0.0403901145118289
"981",981,-0.157763805345166
"982",982,-0.191006884037051
"983",983,-0.115886500198394
"984",984,-0.0754903768771328
"985",985,-0.167903030693997
"986",986,-0.114724175482988
"987",987,-0.0808412434509955
"988",988,-0.128024732847698
"989",989,-0.0935724316863343
"990",990,-0.0495199211873114
"991",991,-0.0385232329345308
"992",992,-0.119420564665925
"993",993,-0.133916692310013
"994",994,-0.0200729167461395
"995",995,-0.188160598662216
"996",996,-0.0532806798093952
"997",997,-0.158607439550105
"998",998,-0.0491518617980182
"999",999,-0.175889533767477
"1000",1000,-0.144955023482908
"1001",1001,-0.0354175200266764
"1002",1002,-0.0853697408968583
"1003",1003,-0.129189029154368
"1004",1004,-0.16963906347286
"1005",1005,-0.0300784820714034
"1006",1006,-0.0495644160313532
"1007",1007,-0.156917462325655
"1008",1008,-0.0594041809625924
"1009",1009,-0.166210626759566
"1010",1010,-0.16179849951528
"1011",1011,-0.104602871893439
"1012",1012,-0.154417869516183
"1013",1013,-0.0180054639349692
"1014",1014,-0.0618359770975076
"1015",1015,-0.151032431833446
"1016",1016,-0.0304792010062374
"1017",1017,-0.1707790368516
"1018",1018,-0.089086652006954
"1019",1019,-0.130697389193811
"1020",1020,-0.19503166977549
"1021",1021,-0.0333919396414422
"1022",1022,-0.12428524363786
"1023",1023,-0.140167399276979
"1024",1024,-0.0345531038660556
"1025",1025,-0.0280871481308714
"1026",1026,-0.0319008279731497
"1027",1027,-0.0894367529195733
"1028",1028,-0.0329541494115256
"1029",1029,-0.160946938334964
"1030",1030,-0.0209599325060844
"1031",1031,-0.101001381729729
"1032",1032,-0.0308855907875113
"1033",1033,-0.07221628397936
"1034",1034,-0.18146173835732
"1035",1035,-0.0636295992485248
"1036",1036,-0.0145214288611897
"1037",1037,-0.0396193768503144
"1038",1038,-0.0693299081665464
"1039",1039,-0.0770044433744624
"1040",1040,-0.0274979773559608
"1041",1041,-0.0377589841652662
"1042",1042,-0.134130231197923
"1043",1043,-0.0237771906144917
"1044",1044,-0.0959867683029734
"1045",1045,-0.13257640060503
"1046",1046,-0.0158573026233353
"1047",1047,-0.036754922028631
"1048",1048,-0.0931789722666145
"1049",1049,-0.128477988753002
"1050",1050,-0.0295851159095764
"1051",1051,-0.1493327030004
"1052",1052,-0.0891087810043246
"1053",1053,-0.130293396085035
"1054",1054,-0.0797188261616975
"1055",1055,-0.195775800952688
"1056",1056,-0.0757720558578149
"1057",1057,-0.11713526871521
"1058",1058,-0.118184178934898
"1059",1059,-0.0190678565157577
"1060",1060,-0.171919236374088
"1061",1061,-0.161040907565039
"1062",1062,-0.0163507563760504
"1063",1063,-0.118872145994101
"1064",1064,-0.119584104153328
"1065",1065,-0.119390808802564
"1066",1066,-0.117197497838642
"1067",1067,-0.0866530982591212
"1068",1068,-0.0296091671730392
"1069",1069,-0.15988049892243
"1070",1070,-0.139509519997519
"1071",1071,-0.130400356769096
"1072",1072,-0.193172413958237
"1073",1073,-0.155166996470653
"1074",1074,-0.0688943467265926
"1075",1075,-0.0670556038548239
"1076",1076,-0.0919503104151227
"1077",1077,-0.182814660624135
"1078",1078,-0.0728151316009462
"1079",1079,-0.0239337299973704
"1080",1080,-0.180766853387468
"1081",1081,-0.150277060267981
"1082",1082,-0.12013628419023
"1083",1083,-0.124894976594951
"1084",1084,-0.162038056966849
"1085",1085,-0.0951348595460877
"1086",1086,-0.12321748960996
"1087",1087,-0.196174754400272
"1088",1088,-0.0130228253849782
"1089",1089,-0.101673592205625
"1090",1090,-0.0253932877117768
"1091",1091,-0.12528065090999
"1092",1092,-0.0587171233887784
"1093",1093,-0.177144275142346
"1094",1094,-0.131341621945612
"1095",1095,-0.0854621173883788
"1096",1096,-0.0591486418899149
"1097",1097,-0.0768537109578028
"1098",1098,-0.194547301188577
"1099",1099,-0.089805573686026
"1100",1100,-0.176837022630498
"1101",1101,-0.123320365683176
"1102",1102,-0.0684585524187424
"1103",1103,-0.181400341303088
"1104",1104,-0.0208033636165783
"1105",1105,-0.126390276788734
"1106",1106,-0.0595297621865757
"1107",1107,-0.156525588654913
"1108",1108,-0.0114052319875918
"1109",1109,-0.0193672707933001
"1110",1110,-0.108048824395519
"1111",1111,-0.19226643149741
"1112",1112,-0.121889536187518
"1113",1113,-0.14494069741806
"1114",1114,-0.0825050347158685
"1115",1115,-0.186618546964601
"1116",1116,-0.0111287663900294
"1117",1117,-0.180255383250769
"1118",1118,-0.174816955428105
"1119",1119,-0.125028020783793
"1120",1120,-0.0439018833381124
"1121",1121,-0.0755304022855125
"1122",1122,-0.107338704848662
"1123",1123,-0.0105978666921146
"1124",1124,-0.113621044247411
"1125",1125,-0.161051060233731
"1126",1126,-0.12842492995318
"1127",1127,-0.175369141746778
"1128",1128,-0.0350314990640618
"1129",1129,-0.152140925268177
"1130",1130,-0.155367665779777
"1131",1131,-0.131829445993062
"1132",1132,-0.189062392420601
"1133",1133,-0.176723006854299
"1134",1134,-0.194944708081894
"1135",1135,-0.120183567875065
"1136",1136,-0.0385567512689158
"1137",1137,-0.103132690112107
"1138",1138,-0.0536312297801487
"1139",1139,-0.129137863644864
"1140",1140,-0.161630193756428
"1141",1141,-0.184294529426843
"1142",1142,-0.17650036647683
"1143",1143,-0.194500102528837
"1144",1144,-0.0336447153100744
"1145",1145,-0.168899491622578
"1146",1146,-0.119281676041428
"1147",1147,-0.0121799314557575
"1148",1148,-0.16850036255084
"1149",1149,-0.180672606255393
"1150",1150,-0.0713852246408351
"1151",1151,-0.0543573786364868
"1152",1152,-0.122563830486033
"1153",1153,-0.0450206299056299
"1154",1154,-0.0864424328389578
"1155",1155,-0.134895028560422
"1156",1156,-0.108281699900981
"1157",1157,-0.122265607621521
"1158",1158,-0.199326433988754
"1159",1159,-0.174379245755263
"1160",1160,-0.0831568438140676
"1161",1161,-0.0631421385705471
"1162",1162,-0.102177955403458
"1163",1163,-0.122664100332186
"1164",1164,-0.11369084038306
"1165",1165,-0.110112843865063
"1166",1166,-0.0604550310550258
"1167",1167,-0.0166362061887048
"1168",1168,-0.076526566289831
"1169",1169,-0.12077364273835
"1170",1170,-0.0920604862598702
"1171",1171,-0.0150383360916749
"1172",1172,-0.0310386900161393
"1173",1173,-0.19102718623355
"1174",1174,-0.196970452412497
"1175",1175,-0.0804518654127605
"1176",1176,-0.0180719491792843
"1177",1177,-0.174292902771849
"1178",1178,-0.0460416813124903
"1179",1179,-0.0937232192233205
"1180",1180,-0.0864728884119541
"1181",1181,-0.0938687933771871
"1182",1182,-0.047062260878738
"1183",1183,-0.0681036451994441
"1184",1184,-0.177939240355045
"1185",1185,-0.0913302116072737
"1186",1186,-0.155135793101508
"1187",1187,-0.081003083542455
"1188",1188,-0.153485982846469
"1189",1189,-0.137155211009085
"1190",1190,-0.19587561475113
"1191",1191,-0.199769158239942
"1192",1192,-0.184219101904891
"1193",1193,-0.141252519437112
"1194",1194,-0.0856081930664368
"1195",1195,-0.0229962968779728
"1196",1196,-0.0898240966815502
"1197",1197,-0.0985540676745586
"1198",1198,-0.0126150599843823
"1199",1199,-0.194474733332172
"1200",1200,-0.191793686619494
"1201",1201,-0.142280366658233
"1202",1202,-0.0558607968245633
"1203",1203,-0.0650286841252819
"1204",1204,-0.0219547304906882
"1205",1205,-0.032169410479255
"1206",1206,-0.015465300087817
"1207",1207,-0.0539941461244598
"1208",1208,-0.160792341567576
"1209",1209,-0.0343494224036112
"1210",1210,-0.114742983193137
"1211",1211,-0.188089389526285
"1212",1212,-0.077628484480083
"1213",1213,-0.197162550643552
"1214",1214,-0.162731402018107
"1215",1215,-0.146505228520837
"1216",1216,-0.0733089359826408
"1217",1217,-0.121631570847239
"1218",1218,-0.0656084720580839
"1219",1219,-0.196160643065814
"1220",1220,-0.0524577464722097
"1221",1221,-0.0676633286802098
"1222",1222,-0.0993019031058066
"1223",1223,-0.102414356840309
"1224",1224,-0.103794281652663
"1225",1225,-0.158317687918898
"1226",1226,-0.138609527470544
"1227",1227,-0.144092101189308
"1228",1228,-0.0762065688613802
"1229",1229,-0.041745374747552
"1230",1230,-0.167803881480359
"1231",1231,-0.0511454303679056
"1232",1232,-0.198460192752536
"1233",1233,-0.0241885650251061
"1234",1234,-0.104166560489684
"1235",1235,-0.172127496141475
"1236",1236,-0.104541332216468
"1237",1237,-0.0832689384743571
"1238",1238,-0.0803905013157055
"1239",1239,-0.0484613875602372
"1240",1240,-0.11003314049216
"1241",1241,-0.0356648314394988
"1242",1242,-0.115318453735672
"1243",1243,-0.0122827420569956
"1244",1244,-0.134631888943259
"1245",1245,-0.0382242438709363
"1246",1246,-0.0759692745725624
"1247",1247,-0.174257225543261
"1248",1248,-0.133031752321403
"1249",1249,-0.128908299251925
"1250",1250,-0.150524813837837
"1251",1251,-0.156207228689454
"1252",1252,-0.0954721418418922
"1253",1253,-0.0900273709790781
"1254",1254,-0.135472062909976
"1255",1255,-0.196854006210342
"1256",1256,-0.0692885872093029
"1257",1257,-0.179019311342854
"1258",1258,-0.187103899002541
"1259",1259,-0.0416248022182845
"1260",1260,-0.194714381471276
"1261",1261,-0.125730057947803
"1262",1262,-0.14785424078349
"1263",1263,-0.0789124298514798
"1264",1264,-0.0661838995129801
"1265",1265,-0.172221312751062
"1266",1266,-0.0152985886158422
"1267",1267,-0.0914405609527603
"1268",1268,-0.186957128790673
"1269",1269,-0.138339161383919
"1270",1270,-0.020576519893948
"1271",1271,-0.145920993890613
"1272",1272,-0.0808957076864317
"1273",1273,-0.0405153374094516
"1274",1274,-0.179207945796661
"1275",1275,-0.0729219885915518
"1276",1276,-0.0604126916103996
"1277",1277,-0.0952381982142106
"1278",1278,-0.101133189692628
"1279",1279,-0.112402481979225
"1280",1280,-0.0213019460812211
"1281",1281,-0.0919261121493764
"1282",1282,-0.0916340103396215
"1283",1283,-0.12505624362966
"1284",1284,-0.0602085738745518
"1285",1285,-0.10386205496965
"1286",1286,-0.0973198624700308
"1287",1287,-0.0104389510746114
"1288",1288,-0.119122112162877
"1289",1289,-0.187704616202973
"1290",1290,-0.0258703541825526
"1291",1291,-0.120430760243908
"1292",1292,-0.112666452028789
"1293",1293,-0.0672084774705581
"1294",1294,-0.0654583917511627
"1295",1295,-0.0755778332822956
"1296",1296,-0.0994571990519762
"1297",1297,-0.133841933133081
"1298",1298,-0.148340702040587
"1299",1299,-0.0737123567867093
"1300",1300,-0.0151797116338276
"1301",1301,-0.160433203000575
"1302",1302,-0.1438352728053
"1303",1303,-0.136902438260149
"1304",1304,-0.103658328340389
"1305",1305,-0.152054535171483
"1306",1306,-0.0868496307125315
"1307",1307,-0.101862568440847
"1308",1308,-0.129045185274445
"1309",1309,-0.12516243240796
"1310",1310,-0.14209278864786
"1311",1311,-0.0388336418592371
"1312",1312,-0.165510938889347
"1313",1313,-0.1285721464362
"1314",1314,-0.0579715568711981
"1315",1315,-0.0604223274486139
"1316",1316,-0.0889104349329136
"1317",1317,-0.0552988617285155
"1318",1318,-0.110227360767312
"1319",1319,-0.0525674915290438
"1320",1320,-0.0973499398096465
"1321",1321,-0.111588062520605
"1322",1322,-0.196310624368489
"1323",1323,-0.0591493025817909
"1324",1324,-0.0461112799705006
"1325",1325,-0.142414662335068
"1326",1326,-0.0799958662316203
"1327",1327,-0.159960233482998
"1328",1328,-0.0175964700942859
"1329",1329,-0.199010435349774
"1330",1330,-0.177939139669761
"1331",1331,-0.17230591555126
"1332",1332,-0.120434006238356
"1333",1333,-0.171872037006542
"1334",1334,-0.157026044458617
"1335",1335,-0.0859467256558128
"1336",1336,-0.033110407574568
"1337",1337,-0.181503261658363
"1338",1338,-0.101790629469324
"1339",1339,-0.0913619057508186
"1340",1340,-0.114841922011692
"1341",1341,-0.10382493426092
"1342",1342,-0.028003479456529
"1343",1343,-0.0124611172731966
"1344",1344,-0.0530985476076603
"1345",1345,-0.0185283082793467
"1346",1346,-0.0667629557964392
"1347",1347,-0.0480514789256267
"1348",1348,-0.0444125237944536
"1349",1349,-0.199094209354371
"1350",1350,-0.0107713509304449
"1351",1351,-0.0283902712189593
"1352",1352,-0.106232750222553
"1353",1353,-0.134972238379996
"1354",1354,-0.0941988900792785
"1355",1355,-0.092437161761336
"1356",1356,-0.023202540462371
"1357",1357,-0.179056292392779
"1358",1358,-0.149795101005584
"1359",1359,-0.166735544574913
"1360",1360,-0.124965531497728
"1361",1361,-0.0544629807770252
"1362",1362,-0.120849334669765
"1363",1363,-0.199058001935482
"1364",1364,-0.0164892423921265
"1365",1365,-0.140688979171682
"1366",1366,-0.0103885589749552
"1367",1367,-0.0243132323841564
"1368",1368,-0.115022049709223
"1369",1369,-0.17142632931238
"1370",1370,-0.196145591633394
"1371",1371,-0.0928207896347158
"1372",1372,-0.0313002683920786
"1373",1373,-0.143003428068478
"1374",1374,-0.103459151438437
"1375",1375,-0.150023120038677
"1376",1376,-0.166578291060869
"1377",1377,-0.0912299181381241
"1378",1378,-0.126365075607318
"1379",1379,-0.0902754393452779
"1380",1380,-0.149957045100164
"1381",1381,-0.0647765845432878
"1382",1382,-0.0359030050877482
"1383",1383,-0.155676467588637
"1384",1384,-0.178643547848333
"1385",1385,-0.138563641922083
"1386",1386,-0.0768399141542614
"1387",1387,-0.0138582796184346
"1388",1388,-0.0341062332037836
"1389",1389,-0.108960461334791
"1390",1390,-0.130276246275753
"1391",1391,-0.0366983248665929
"1392",1392,-0.122129495406989
"1393",1393,-0.160895705628209
"1394",1394,-0.173471836668905
"1395",1395,-0.0340868225763552
"1396",1396,-0.179242576092947
"1397",1397,-0.148309213647153
"1398",1398,-0.0694774624938145
"1399",1399,-0.0434272781270556
"1400",1400,-0.174615063297097
"1401",1401,-0.12325622712262
"1402",1402,-0.035566605690401
"1403",1403,-0.15797538772691
"1404",1404,-0.102531478863675
"1405",1405,-0.124242524411529
"1406",1406,-0.128514746844303
"1407",1407,-0.17181481445441
"1408",1408,-0.133076790980995
"1409",1409,-0.168715660201851
"1410",1410,-0.0191354516870342
"1411",1411,-0.0438520712405443
"1412",1412,-0.0591957465442829
"1413",1413,-0.0160142640792765
"1414",1414,-0.121741265207529
"1415",1415,-0.064578763442114
"1416",1416,-0.0578478403599001
"1417",1417,-0.136203023514245
"1418",1418,-0.184116046270356
"1419",1419,-0.184563268977217
"1420",1420,-0.123052453291602
"1421",1421,-0.057635594101157
"1422",1422,-0.19679897838505
"1423",1423,-0.14580590645317
"1424",1424,-0.138367438022979
"1425",1425,-0.197939319601282
"1426",1426,-0.0746641290653497
"1427",1427,-0.0154650115245022
"1428",1428,-0.0846671515563503
"1429",1429,-0.189308005985804
"1430",1430,-0.143109299927019
"1431",1431,-0.123643856041599
"1432",1432,-0.0598595458175987
"1433",1433,-0.0703478934941814
"1434",1434,-0.0323546079639346
"1435",1435,-0.118300860703457
"1436",1436,-0.1575618554838
"1437",1437,-0.0138807158032432
"1438",1438,-0.0343378830119036
"1439",1439,-0.115409536845982
"1440",1440,-0.0117025769082829
"1441",1441,-0.0453233871911652
"1442",1442,-0.121949974475428
"1443",1443,-0.0603504340420477
"1444",1444,-0.0430604551848955
"1445",1445,-0.0537193433823995
"1446",1446,-0.108334419573657
"1447",1447,-0.0282848610705696
"1448",1448,-0.0136892111995258
"1449",1449,-0.156724895439111
"1450",1450,-0.120155993776862
"1451",1451,-0.131425137734041
"1452",1452,-0.137315724010114
"1453",1453,-0.176128413318656
"1454",1454,-0.171915894560516
"1455",1455,-0.0168793706595898
"1456",1456,-0.102261816910468
"1457",1457,-0.169487949814647
"1458",1458,-0.0690814862959087
"1459",1459,-0.062680707029067
"1460",1460,-0.102024841664825
"1461",1461,-0.025394253290724
"1462",1462,-0.0324227668577805
"1463",1463,-0.104319090466015
"1464",1464,-0.110694082577247
"1465",1465,-0.178963106083684
"1466",1466,-0.0187313554156572
"1467",1467,-0.142241447151173
"1468",1468,-0.0470219169137999
"1469",1469,-0.141786022929009
"1470",1470,-0.106819516185205
"1471",1471,-0.0272981582535431
"1472",1472,-0.186448509339243
"1473",1473,-0.0623730643396266
"1474",1474,-0.0994280218193308
"1475",1475,-0.0925142937665805
"1476",1476,-0.0241799306427129
"1477",1477,-0.0480263342801482
"1478",1478,-0.115883440445177
"1479",1479,-0.131172910835594
"1480",1480,-0.196819476289675
"1481",1481,-0.138696024047676
"1482",1482,-0.143418615912087
"1483",1483,-0.180309595684521
"1484",1484,-0.0809891684912145
"1485",1485,-0.0849466428440064
"1486",1486,-0.19530348779168
"1487",1487,-0.06780022545252
"1488",1488,-0.0852998346090317
"1489",1489,-0.111880564063322
"1490",1490,-0.192326639040839
"1491",1491,-0.0783897294569761
"1492",1492,-0.125907965127844
"1493",1493,-0.0651497154892422
"1494",1494,-0.151174909295514
"1495",1495,-0.0884618234680966
"1496",1496,-0.198054294763133
"1497",1497,-0.0470298379170709
"1498",1498,-0.100818384988233
"1499",1499,-0.136420808436815
"1500",1500,-0.0875493968394585
"1501",1501,-0.167540636886843
"1502",1502,-0.136403033901006
"1503",1503,-0.0607250652252697
"1504",1504,-0.16809487827355
"1505",1505,-0.110950720428955
"1506",1506,-0.0286179790389724
"1507",1507,-0.0558976536989212
"1508",1508,-0.0179997223964893
"1509",1509,-0.162526099814568
"1510",1510,-0.0966121106641367
"1511",1511,-0.0828400535834953
"1512",1512,-0.129125487185083
"1513",1513,-0.0454736349824816
"1514",1514,-0.0316289018397219
"1515",1515,-0.12944280955242
"1516",1516,-0.138998590668198
"1517",1517,-0.0626934283669107
"1518",1518,-0.176221337076277
"1519",1519,-0.111023879081476
"1520",1520,-0.175930251630489
"1521",1521,-0.0846839832514525
"1522",1522,-0.0409067453886382
"1523",1523,-0.101026921861339
"1524",1524,-0.0536778886499815
"1525",1525,-0.0185546344728209
"1526",1526,-0.066588526815176
"1527",1527,-0.0864690175582655
"1528",1528,-0.0674710409785621
"1529",1529,-0.0563477960578166
"1530",1530,-0.0370526414667256
"1531",1531,-0.112512530595996
"1532",1532,-0.0983676042361185
"1533",1533,-0.135701268799603
"1534",1534,-0.122308184180874
"1535",1535,-0.0215002320776694
"1536",1536,-0.152809451485518
"1537",1537,-0.14212231235113
"1538",1538,-0.152317428428214
"1539",1539,-0.100620045331307
"1540",1540,-0.0622088347421959
"1541",1541,-0.154993373767938
"1542",1542,-0.0581433820142411
"1543",1543,-0.0856891553592868
"1544",1544,-0.0560876365657896
"1545",1545,-0.0461993188108318
"1546",1546,-0.128114700899459
"1547",1547,-0.140525510553271
"1548",1548,-0.142615495501086
"1549",1549,-0.0333543908875436
"1550",1550,-0.134344770568423
"1551",1551,-0.0259506685682573
"1552",1552,-0.0273736282880418
"1553",1553,-0.0849134830129333
"1554",1554,-0.185886495632585
"1555",1555,-0.12171873293817
"1556",1556,-0.0286371166747995
"1557",1557,-0.0321099428576417
"1558",1558,-0.0209342430275865
"1559",1559,-0.150044189761393
"1560",1560,-0.140864508436061
"1561",1561,-0.128534323319327
"1562",1562,-0.179040781594813
"1563",1563,-0.0981730643427
"1564",1564,-0.0285930707119405
"1565",1565,-0.172646129974164
"1566",1566,-0.156832157028839
"1567",1567,-0.0360351665108465
"1568",1568,-0.0305875909258612
"1569",1569,-0.0238618483138271
"1570",1570,-0.147659119428135
"1571",1571,-0.0129240739136003
"1572",1572,-0.0955707076913677
"1573",1573,-0.0927558979694732
"1574",1574,-0.118215619684197
"1575",1575,-0.143537573053036
"1576",1576,-0.159367973492481
"1577",1577,-0.0618028484540992
"1578",1578,-0.128801752589643
"1579",1579,-0.159298451277427
"1580",1580,-0.16147444578819
"1581",1581,-0.0850643663248047
"1582",1582,-0.112298131946009
"1583",1583,-0.121332719849888
"1584",1584,-0.0651398270973005
"1585",1585,-0.11656365995761
"1586",1586,-0.130999129230622
"1587",1587,-0.0970032708230428
"1588",1588,-0.0632454963494092
"1589",1589,-0.143189951714594
"1590",1590,-0.030891635089647
"1591",1591,-0.0602673693466932
"1592",1592,-0.179022230508272
"1593",1593,-0.0724472956126556
"1594",1594,-0.128041617539711
"1595",1595,-0.0765311439754442
"1596",1596,-0.0435115526383743
"1597",1597,-0.1052125697257
"1598",1598,-0.12065661423374
"1599",1599,-0.111461349162273
"1600",1600,-0.174567688747775
"1601",1601,-0.052930555716157
"1602",1602,-0.199342692317441
"1603",1603,-0.0938545954250731
"1604",1604,-0.0588903743610718
"1605",1605,-0.040232218708843
"1606",1606,-0.132890098036733
"1607",1607,-0.136880911206827
"1608",1608,-0.179980090884492
"1609",1609,-0.0638153935899027
"1610",1610,-0.16035812699236
"1611",1611,-0.14503718161257
"1612",1612,-0.1835245049675
"1613",1613,-0.0188581537106075
"1614",1614,-0.0739005818637088
"1615",1615,-0.038910450884141
"1616",1616,-0.0905136466142722
"1617",1617,-0.0741952079278417
"1618",1618,-0.0925149838766083
"1619",1619,-0.125876100889873
"1620",1620,-0.173344897830393
"1621",1621,-0.0661945891845971
"1622",1622,-0.156351485175546
"1623",1623,-0.0685782705829479
"1624",1624,-0.111205822918564
"1625",1625,-0.0480570388236083
"1626",1626,-0.0654018711205572
"1627",1627,-0.120025565768592
"1628",1628,-0.0715954590961337
"1629",1629,-0.0669911109493114
"1630",1630,-0.149809261576738
"1631",1631,-0.0211248898599297
"1632",1632,-0.160169981676154
"1633",1633,-0.199596492312849
"1634",1634,-0.138057878818363
"1635",1635,-0.0293393393279985
"1636",1636,-0.19348235856276
"1637",1637,-0.0807952967658639
"1638",1638,-0.0386439217207953
"1639",1639,-0.0924809984350577
"1640",1640,-0.147547085373662
"1641",1641,-0.124048393541016
"1642",1642,-0.177281044421252
"1643",1643,-0.0768987329397351
"1644",1644,-0.0783505513356067
"1645",1645,-0.14295302198967
"1646",1646,-0.0585574443149381
"1647",1647,-0.125408270347398
"1648",1648,-0.0304913969757035
"1649",1649,-0.117004381120205
"1650",1650,-0.151988677440677
"1651",1651,-0.0969544542091899
"1652",1652,-0.0454690692853183
"1653",1653,-0.169891434498131
"1654",1654,-0.0712688819994219
"1655",1655,-0.107593563233968
"1656",1656,-0.103071962022223
"1657",1657,-0.0165101902838796
"1658",1658,-0.0436037429329008
"1659",1659,-0.177466944535263
"1660",1660,-0.0593881527148187
"1661",1661,-0.0102750109694898
"1662",1662,-0.0402413324522786
"1663",1663,-0.178148824293166
"1664",1664,-0.152945854873396
"1665",1665,-0.154881438009907
"1666",1666,-0.130793504931498
"1667",1667,-0.0794018646422774
"1668",1668,-0.146838418198749
"1669",1669,-0.171877759522758
"1670",1670,-0.0887196112819947
"1671",1671,-0.0423382407962345
"1672",1672,-0.186874853519257
"1673",1673,-0.121893585850485
"1674",1674,-0.0257256451435387
"1675",1675,-0.0134807440009899
"1676",1676,-0.118330052888487
"1677",1677,-0.172033502978738
"1678",1678,-0.147664269108791
"1679",1679,-0.0455947092128918
"1680",1680,-0.0792519272677601
"1681",1681,-0.196687827582937
"1682",1682,-0.171598774625454
"1683",1683,-0.185748899814207
"1684",1684,-0.104498327169567
"1685",1685,-0.166926374861505
"1686",1686,-0.111823786632158
"1687",1687,-0.0347785685188137
"1688",1688,-0.184224983677268
"1689",1689,-0.125939886122942
"1690",1690,-0.177062196242623
"1691",1691,-0.153388465212192
"1692",1692,-0.0895183108304627
"1693",1693,-0.15546024780022
"1694",1694,-0.0378380481246859
"1695",1695,-0.0941336035472341
"1696",1696,-0.104012158147525
"1697",1697,-0.0614584439131431
"1698",1698,-0.0207126652426086
"1699",1699,-0.0774543345952407
"1700",1700,-0.0282333663874306
"1701",1701,-0.110352795696817
"1702",1702,-0.133540362305939
"1703",1703,-0.0696276728156954
"1704",1704,-0.10927378871711
"1705",1705,-0.195466796534602
"1706",1706,-0.119113074331544
"1707",1707,-0.087917762841098
"1708",1708,-0.0986241435259581
"1709",1709,-0.0775335801951587
"1710",1710,-0.131190614369698
"1711",1711,-0.168995918352157
"1712",1712,-0.103877040531952
"1713",1713,-0.0674982481240295
"1714",1714,-0.15425484517822
"1715",1715,-0.0981737896217965
"1716",1716,-0.138316806994844
"1717",1717,-0.0764569895737805
"1718",1718,-0.0192407482326962
"1719",1719,-0.0573863193253055
"1720",1720,-0.0865533839957789
"1721",1721,-0.0470847986335866
"1722",1722,-0.174151322098915
"1723",1723,-0.093119491727557
"1724",1724,-0.0866183271980845
"1725",1725,-0.112096504003275
"1726",1726,-0.0960634543467313
"1727",1727,-0.038231785800308
"1728",1728,-0.0343304036790505
"1729",1729,-0.187720089177601
"1730",1730,-0.0265868765790947
"1731",1731,-0.06768138514366
"1732",1732,-0.148401895291172
"1733",1733,-0.0835324753029272
"1734",1734,-0.0764732449385338
"1735",1735,-0.106619618206751
"1736",1736,-0.148517517652363
"1737",1737,-0.144484902084805
"1738",1738,-0.159611535351723
"1739",1739,-0.0888823153381236
"1740",1740,-0.0925565408868715
"1741",1741,-0.12122945625335
"1742",1742,-0.0943843902391382
"1743",1743,-0.194321758411825
"1744",1744,-0.0751434724568389
"1745",1745,-0.161728911916725
"1746",1746,-0.177485231035389
"1747",1747,-0.199471321925521
"1748",1748,-0.147565674858633
"1749",1749,-0.0611023895186372
"1750",1750,-0.0448605191591196
"1751",1751,-0.0800783787947148
"1752",1752,-0.152063577116933
"1753",1753,-0.0815873518818989
"1754",1754,-0.0615076318592765
"1755",1755,-0.164499905756675
"1756",1756,-0.0275769248814322
"1757",1757,-0.140643269203138
"1758",1758,-0.156531052733772
"1759",1759,-0.184105346335564
"1760",1760,-0.195422515049577
"1761",1761,-0.187169804554433
"1762",1762,-0.0307736715301871
"1763",1763,-0.134179356237873
"1764",1764,-0.0158756695035845
"1765",1765,-0.0204651805502363
"1766",1766,-0.097252351527568
"1767",1767,-0.159666401532013
"1768",1768,-0.166962940562516
"1769",1769,-0.167528980839998
"1770",1770,-0.0504838194954209
"1771",1771,-0.140404484409373
"1772",1772,-0.0663182773836888
"1773",1773,-0.0811171499709599
"1774",1774,-0.0849049069802277
"1775",1775,-0.105805440198164
"1776",1776,-0.0780533838970587
"1777",1777,-0.0993718350515701
"1778",1778,-0.151851429508533
"1779",1779,-0.163088558730669
"1780",1780,-0.199091817680746
"1781",1781,-0.0585587423853576
"1782",1782,-0.143971931179985
"1783",1783,-0.150672705655452
"1784",1784,-0.1754340529209
"1785",1785,-0.0811215377878398
"1786",1786,-0.0148328258818947
"1787",1787,-0.0484891167562455
"1788",1788,-0.0172226519579999
"1789",1789,-0.0205008039413951
"1790",1790,-0.143853558641858
"1791",1791,-0.0114760987227783
"1792",1792,-0.149785993101541
"1793",1793,-0.135286503294483
"1794",1794,-0.0933810598845594
"1795",1795,-0.190708355887327
"1796",1796,-0.170495331955608
"1797",1797,-0.0505002056714147
"1798",1798,-0.0555858525214717
"1799",1799,-0.0513934714836068
"1800",1800,-0.0878094810829498
"1801",1801,-0.0229622109280899
"1802",1802,-0.081820940412581
"1803",1803,-0.173404103165958
"1804",1804,-0.192655851738527
"1805",1805,-0.137971340082586
"1806",1806,-0.0890756286494434
"1807",1807,-0.100994267491624
"1808",1808,-0.173694114650134
"1809",1809,-0.101513737419155
"1810",1810,-0.16414761998225
"1811",1811,-0.140563156055287
"1812",1812,-0.132604047784116
"1813",1813,-0.115823632015381
"1814",1814,-0.0449374746112153
"1815",1815,-0.0321709484956227
"1816",1816,-0.199810713834595
"1817",1817,-0.1198679556977
"1818",1818,-0.139290435013827
"1819",1819,-0.131769040883519
"1820",1820,-0.0749199927109294
"1821",1821,-0.082080247795675
"1822",1822,-0.143992373300716
"1823",1823,-0.18237736094743
"1824",1824,-0.147266714328434
"1825",1825,-0.0620103674149141
